Trajectories,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,
,,Teniska_loptica:Sfera1,,,Teniska_loptica:Sfera2,,,Teniska_loptica:Sfera3,,,Teniska_loptica:Sfera4,,,Teniska_loptica:Sfera5,,,Teniska_loptica:Sfera6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,
79,0,-505.324951,1374.132568,1140.329956,,,,,,,-452.68573,1363.188232,1076.394165,-462.331543,1332.369141,1119.924805,-453.920349,1383.921021,1123.701294
80,0,-494.660553,1371.099976,1145.83374,,,,,,,-440.921722,1365.939697,1079.677856,-450.175232,1333.888916,1121.303711,-442.392853,1386.690552,1127.241943
81,0,-480.253143,1373.881226,1147.712646,,,,,,,-429.73175,1369.587158,1081.906372,-437.893433,1335.402832,1122.843506,-429.521637,1388.971558,1129.797729
82,0,-466.995911,1374.261841,1150.455811,,,,,,,-417.984467,1373.102051,1084.241699,-425.522491,1336.754028,1124.24292,-416.818359,1387.300415,1134.197632
83,0,-454.006439,1374.497314,1153.734741,,,,-466.803589,1348.707886,1094.393066,-405.695099,1376.776001,1087.153687,-413.007141,1338.054077,1125.528809,-404.151917,1388.352295,1137.666748
84,0,-441.155182,1374.429565,1157.11792,,,,,,,-394.017944,1379.168701,1090.293945,-400.411102,1339.517944,1126.91626,-391.438965,1392.230957,1139.86853
85,0,-428.348785,1374.44751,1160.306763,,,,,,,-382.127106,1382.259644,1093.162109,-387.855988,1341.016113,1128.20105,-378.861237,1393.484619,1143.151855
86,0,-415.84549,1374.403809,1163.257813,-404.26593,1416.108765,1118.073364,,,,-369.949799,1385.435669,1096.596069,-375.281647,1342.581299,1129.636597,-366.708771,1394.410767,1146.493408
87,0,-403.637238,1374.360474,1166.005859,-392.148987,1418.748901,1122.210449,,,,-359.428284,1387.443359,1099.172607,-362.871796,1344.25061,1131.259766,-354.663086,1395.483032,1149.995972
88,0,-391.599823,1374.50708,1168.724487,-380.581482,1420.42981,1126.485596,,,,-347.288269,1390.592163,1102.336426,-350.432281,1345.961548,1133.145142,-342.656219,1397.089966,1153.66272
89,0,-379.690186,1374.63501,1171.319336,-369.24411,1421.916504,1130.585815,,,,-335.52179,1393.296753,1105.574219,-338.664276,1348.032349,1134.498413,-331.04834,1398.279785,1157.149658
90,0,-367.770508,1374.596069,1173.814331,-357.973724,1423.347168,1134.668823,,,,-323.830444,1395.999146,1108.727783,-326.425323,1349.736694,1136.167236,-319.630859,1399.381958,1160.541504
91,0,-355.689697,1374.554932,1176.221191,-346.73291,1424.713257,1138.769043,,,,-312.131775,1398.730469,1111.886108,-314.016327,1351.55542,1137.776367,-308.047211,1400.466064,1163.771484
92,0,-343.509033,1374.390381,1178.413086,-335.384827,1425.940308,1142.744141,,,,-300.419067,1401.420776,1114.90625,-301.483795,1353.365234,1139.212891,-296.34201,1401.456177,1166.823853
93,0,-331.224335,1374.129761,1180.403931,-323.886658,1426.986938,1146.628418,,,,-287.863434,1404.695679,1118.939819,-288.9646,1355.064819,1140.593506,-284.435059,1402.280273,1169.898804
94,0,-318.93573,1373.843384,1182.288574,-312.160065,1427.896973,1150.541382,,,,-276.228577,1406.405396,1121.72583,-276.412933,1356.685669,1141.880127,-272.461517,1402.858765,1172.981201
95,0,-306.414734,1373.639038,1184.452271,-300.250641,1428.728394,1154.534668,,,,-264.298584,1408.515503,1124.425171,-263.792206,1358.210205,1143.057007,-260.550842,1403.061768,1176.121338
96,0,-294.099426,1373.110962,1186.089233,-288.274597,1429.375977,1158.567505,,,,-252.121277,1410.679443,1127.646606,-251.204224,1359.663818,1144.40625,-248.327881,1403.317749,1179.137207
97,0,-281.88382,1372.604736,1187.869751,-276.2742,1429.894409,1162.646606,,,,-240.010727,1412.559937,1130.958618,-238.782745,1360.998657,1145.834961,-236.143661,1403.360962,1182.114868
98,0,-269.492004,1372.245239,1189.8396,-264.382599,1430.722534,1166.981201,,,,-228.041061,1414.266968,1134.305664,-226.310883,1362.344849,1147.553101,-223.904114,1403.47583,1185.106812
99,0,-257.135101,1372.0177,1191.924805,-252.032486,1431.733032,1171.326782,,,,-215.683945,1416.504761,1138.244507,-214.138123,1363.595703,1149.277954,-211.776657,1403.627441,1188.074829
100,0,-244.651855,1371.793213,1193.918213,-240.083664,1432.030518,1175.05835,,,,-203.804306,1418.091919,1141.459229,-201.873413,1364.926758,1151.104126,-199.523666,1403.854492,1190.932373
101,0,-232.000015,1371.532349,1195.911621,-228.117447,1432.275757,1178.676514,-238.315094,1380.967407,1140.492188,-191.952774,1419.579468,1144.514282,-189.434967,1366.270264,1152.547729,-187.223007,1404.082764,1193.53479
102,0,-219.203445,1371.114136,1197.617554,-216.102036,1432.202271,1182.057251,-230.699799,1387.311035,1139.690063,-180.022003,1420.937012,1147.403931,-176.773132,1367.484009,1153.969482,-174.800797,1404.129761,1195.937988
103,0,-206.256683,1370.463745,1199.267578,-203.968948,1431.859253,1185.243042,-213.718735,1382.424072,1144.373657,-167.984558,1421.971436,1150.134277,-164.18544,1368.426025,1155.338135,-162.317017,1403.974854,1198.148438
104,0,-193.323273,1369.605103,1200.798462,-191.589813,1431.257568,1188.199707,-201.522171,1383.270996,1145.993408,-155.736847,1422.501221,1152.71875,-151.468109,1368.906372,1156.648926,-149.665405,1403.387573,1200.248413
105,0,-180.61087,1368.546387,1202.3302,-178.902863,1430.374268,1191.051025,-192.522903,1388.22644,1145.576416,-143.171616,1422.423706,1155.280029,-138.78772,1368.808228,1157.921875,-136.962036,1402.298828,1202.334961
106,0,-167.999847,1367.240723,1203.841553,-165.873062,1429.536133,1194.231323,-179.706284,1388.017578,1147.526733,-130.257095,1421.763184,1157.890869,-126.500946,1367.960083,1159.412354,-124.038399,1400.546387,1204.466064
107,0,-155.792847,1365.957153,1205.687988,-152.407806,1428.181519,1197.212646,-167.149353,1387.801514,1149.668457,-117.305687,1420.78125,1161.055542,-114.460136,1366.837036,1161.055054,-111.168137,1398.297974,1206.787109
108,0,-144.024704,1364.507324,1207.74585,-139.028198,1427.142212,1200.982178,-154.822922,1387.696289,1152.258179,-104.066147,1419.155518,1163.89624,-102.815788,1365.360962,1163.036987,-98.479378,1395.714844,1209.430298
109,0,-132.721024,1363.22229,1210.351563,-125.747803,1425.784058,1204.748169,-142.912201,1387.507568,1155.324219,-91.186058,1417.398315,1167.398926,-91.533432,1363.654175,1165.659424,-86.119049,1392.918945,1212.427612
110,0,-121.871964,1361.828857,1213.470459,-112.94783,1424.328979,1208.844116,-131.425858,1387.146606,1158.758789,-78.708031,1415.441528,1171.230225,-80.664948,1361.930908,1168.686401,-74.303963,1390.103027,1215.801758
111,0,-111.371956,1360.368652,1216.893066,-100.838516,1422.768311,1213.044189,-120.301895,1386.420288,1162.393066,-66.8255,1413.484253,1175.253296,-70.074356,1360.314575,1172.324951,-63.067966,1387.372559,1219.470093
112,0,-101.43959,1358.957886,1220.463623,-89.589851,1421.147827,1217.230225,-109.589508,1385.723389,1166.259644,-55.582905,1411.58728,1179.554932,-60.489605,1358.029663,1175.77832,-52.591396,1385.005371,1223.539307
113,0,-92.074272,1357.603516,1224.150146,-79.204819,1419.633911,1221.355103,-99.302879,1384.573975,1169.852539,-45.01022,1409.697876,1183.914917,-50.423817,1356.424683,1179.932495,-42.807953,1382.785645,1227.735718
114,0,-83.195869,1356.153809,1227.805786,-69.51796,1418.134644,1225.173584,-89.343674,1383.174316,1173.418457,-34.928596,1407.672852,1188.110229,-40.976501,1354.479614,1184.196899,-33.626438,1380.811768,1232.047119
115,0,-74.669289,1354.685547,1231.444092,-60.326214,1416.47583,1228.718506,-79.728806,1381.334961,1176.609985,-25.280855,1405.463379,1192.170288,-32.040257,1352.063232,1188.173462,-24.937908,1378.815186,1236.266846
116,0,-66.439308,1353.214844,1235.028442,-51.367535,1414.688477,1231.97583,-70.469704,1379.398682,1179.81958,-15.958568,1403.00708,1195.984619,-23.173103,1349.817993,1192.372314,-16.51288,1376.666504,1240.292236
117,0,-58.591324,1351.614014,1238.508423,-42.47221,1412.793457,1235.070923,-61.523544,1377.457642,1183.138916,-6.774659,1400.109741,1199.575439,-15.07519,1346.75647,1196.17688,-8.384285,1374.188232,1244.131348
118,0,-51.088505,1349.836426,1242.013428,-33.535748,1410.562744,1238.043457,-52.769314,1374.850952,1185.913696,2.312362,1396.737549,1203.053833,-7.148482,1343.569458,1200.040771,-0.437706,1371.230835,1247.849976
119,0,-43.84457,1348.011597,1245.341797,-24.467283,1407.702148,1240.739624,-44.377701,1372.615234,1189.24585,11.289798,1392.855347,1206.51416,0.15225,1339.798462,1203.646973,7.32919,1367.680786,1251.397583
120,0,-37.282104,1344.985229,1248.432983,-15.500265,1404.780762,1243.925903,-36.284267,1370.029541,1192.478882,19.926996,1388.348022,1209.871582,7.087359,1335.727661,1207.227783,14.822694,1363.616333,1254.943726
121,0,-30.763508,1342.585815,1251.891357,-6.990497,1400.625,1246.610229,-28.309458,1366.838135,1195.589844,27.702486,1382.517456,1212.363159,13.620453,1331.390625,1210.776367,21.94622,1359.067871,1258.40918
122,0,-24.697258,1339.796997,1255.092285,1.414764,1396.860596,1249.873779,-21.018465,1363.885498,1198.896484,35.515537,1377.355347,1215.818359,19.548965,1326.929077,1214.485718,28.636856,1354.329224,1262.006104
123,0,-19.070032,1336.715698,1258.29126,9.16238,1393.181396,1253.476807,-14.258951,1360.777832,1202.299561,42.757442,1372.095093,1219.359619,24.964924,1322.234741,1217.891846,34.828266,1349.415039,1265.50769
124,0,-13.770676,1333.535889,1261.583984,16.360937,1389.014038,1256.950439,-7.882583,1357.218506,1205.467407,49.424698,1366.795166,1222.944214,30.0707,1317.790649,1221.563599,40.520233,1344.528564,1268.982788
125,0,-8.891953,1330.152954,1264.821655,22.93026,1384.433594,1260.182129,-2.132282,1353.227905,1208.331299,55.447506,1361.598511,1226.56189,34.655472,1312.855347,1224.733398,45.425556,1339.017456,1272.497437
126,0,-4.53109,1326.507813,1267.908203,29.1406,1380.612549,1264.206177,3.353524,1350.680176,1212.471191,59.513985,1361.534302,1234.70459,39.044041,1308.400757,1228.180176,50.031204,1333.968628,1276.004883
127,0,-0.547522,1322.635864,1270.738159,34.035149,1375.348389,1267.173828,8.325895,1346.854126,1215.446045,65.903427,1351.304932,1233.772583,42.913265,1303.805786,1231.291504,54.126526,1328.834961,1279.345337
128,0,3.024762,1318.626099,1273.423462,38.742626,1370.664551,1270.595337,12.882648,1343.057983,1218.391357,70.434937,1346.160034,1237.299194,46.520329,1299.161499,1234.280518,57.792206,1323.626709,1282.608521
129,0,6.189945,1314.656982,1275.920288,43.037479,1365.911011,1273.843506,17.153099,1339.828003,1220.901978,74.566895,1341.054565,1240.680542,49.649002,1294.529541,1237.114136,61.038246,1318.518555,1285.740479
130,0,9.016362,1310.674316,1278.174561,46.90905,1361.13208,1276.937866,21.158819,1336.089233,1223.313599,78.31472,1335.930786,1243.970337,52.676121,1289.954834,1239.799683,63.798012,1313.36084,1288.689697
131,0,11.513775,1306.759155,1280.222778,50.525524,1356.398682,1279.755127,24.914869,1331.900513,1225.481812,82.062553,1331.280396,1247.579224,55.564934,1285.577393,1242.593018,66.265854,1308.306763,1291.39917
132,0,13.727604,1302.980957,1282.093872,53.93203,1351.668457,1282.328125,28.441,1327.766479,1227.457031,85.233925,1326.154053,1250.546631,57.643375,1280.693115,1244.614624,68.44445,1303.143921,1293.822876
133,0,15.768344,1299.242432,1283.703491,57.313343,1347.401001,1285.134033,31.687326,1323.687622,1229.188843,88.099808,1320.835327,1252.924194,59.268181,1276.040649,1246.438599,70.338722,1297.987183,1295.911255
134,0,17.696539,1295.709839,1285.217896,60.265141,1342.502319,1286.963257,34.582432,1319.674683,1230.849121,90.729256,1315.585693,1254.940063,60.985886,1271.319824,1248.085327,72.095924,1292.918701,1297.650635
135,0,19.440056,1292.399658,1286.579834,63.42017,1338.074219,1288.846436,37.251583,1315.793579,1232.115112,93.08783,1310.348999,1256.52356,62.054874,1266.626587,1249.198975,73.726532,1288.022461,1299.09314
136,0,20.984011,1289.246948,1287.620605,66.395325,1333.720459,1290.365356,39.028507,1312.914917,1234.206787,95.174187,1305.189941,1257.884644,63.260002,1262.3927,1250.440063,74.74234,1282.547729,1299.919556
137,0,22.23646,1286.0979,1288.607178,69.009735,1328.984009,1291.014771,41.159142,1309.550415,1235.073975,96.994995,1300.076172,1258.872803,63.385307,1257.783203,1250.914063,76.098206,1278.814819,1301.144897
138,0,23.179611,1283.811157,1289.192749,71.38015,1324.576294,1291.454102,42.897053,1306.341309,1235.706421,98.496544,1295.23938,1259.913818,63.430496,1253.058228,1251.078735,76.808609,1274.584229,1302.006714
139,0,24.031342,1281.847412,1289.726318,73.753357,1320.789673,1291.799194,44.391548,1303.13562,1236.008301,99.588867,1290.504883,1260.50293,61.70512,1250.043945,1252.095947,77.245537,1270.614014,1302.523315
140,0,24.619415,1280.141968,1290.190674,75.958809,1317.647095,1292.233032,45.531212,1300.416138,1236.324219,100.273911,1286.067017,1260.724731,61.545105,1245.504272,1252.440552,77.5457,1267.121216,1302.82959
141,0,25.023308,1278.616333,1290.411621,77.293625,1314.305786,1291.727051,46.299938,1297.549438,1236.060791,101.161957,1281.840088,1260.721313,60.42831,1244.49939,1252.287354,77.48526,1264.042236,1302.984741
142,0,25.145777,1277.230957,1290.314819,78.345566,1311.327271,1291.090576,46.680641,1295.27356,1235.919312,100.96254,1278.122559,1260.563843,59.212055,1241.777344,1252.268188,77.184601,1261.227661,1302.806763
143,0,24.953691,1275.852295,1289.836548,78.933144,1308.388062,1290.231323,46.814728,1292.956421,1235.21106,100.743164,1274.67749,1259.963867,57.87442,1239.123047,1251.981689,76.555954,1258.513794,1302.288818
144,0,24.420095,1274.524048,1289.034302,79.203552,1305.569946,1289.256836,46.610893,1291.081055,1234.448608,100.099289,1271.533325,1259.125122,56.213257,1236.893677,1251.030273,75.597641,1255.885498,1301.357422
145,0,23.670799,1273.244629,1287.794678,79.083855,1302.776733,1288.207397,46.257397,1289.304688,1233.035767,99.087059,1268.472778,1257.727295,54.536781,1235.055786,1249.572388,74.294426,1253.208496,1299.955566
146,0,22.592278,1272.203247,1286.221802,78.713791,1300.168823,1287.145508,45.873814,1288.947388,1232.415039,97.973778,1265.811768,1256.22937,52.670479,1233.698853,1247.653442,72.620506,1250.651367,1298.270386
147,0,21.31315,1271.487793,1284.34082,78.079926,1297.699707,1285.978638,44.238041,1291.709717,1233.527588,96.528259,1263.749878,1254.840332,50.389637,1233.123047,1245.322144,70.625824,1248.420898,1296.318115
148,0,19.872545,1271.285767,1282.350342,77.822937,1295.966431,1285.030884,44.503071,1288.414673,1229.307129,94.787003,1261.755371,1252.953369,47.931583,1232.827637,1242.714966,68.28923,1246.498169,1294.133057
149,0,18.341827,1271.574951,1280.457642,76.888718,1294.415771,1283.696655,42.736259,1291.568481,1230.229736,92.706367,1260.239014,1250.966919,45.092346,1233.044922,1240.038452,65.669151,1244.993408,1291.745361
150,0,16.473839,1272.563965,1278.521484,74.783546,1292.467529,1281.602295,41.759155,1291.633667,1228.278198,90.439896,1259.117554,1248.939453,41.87402,1233.894653,1237.579834,62.665993,1244.236206,1289.482544
151,0,14.54209,1274.175171,1276.710938,73.718666,1291.666992,1279.943481,42.674534,1291.042358,1225.11853,87.522835,1258.334717,1246.695801,38.08025,1235.226929,1235.267822,59.625523,1243.806274,1287.0448
152,0,12.59063,1276.631226,1275.150146,72.663994,1291.196777,1277.954224,38.367092,1294.898926,1225.208008,84.569771,1257.806763,1244.372681,33.744911,1237.012207,1233.294922,56.509518,1243.976196,1284.663086
153,0,10.628545,1279.854126,1273.760132,71.588524,1291.581055,1275.863281,36.540009,1296.97583,1223.386841,81.242676,1258.452881,1242.103394,29.333559,1239.639893,1231.379395,52.999992,1245.231812,1282.554932
154,0,8.509193,1283.389893,1272.145386,69.902153,1292.7229,1273.687012,34.618595,1299.612671,1221.471924,77.912132,1259.568481,1239.679932,24.995523,1243.206055,1229.267944,49.634426,1247.177979,1280.364258
155,0,6.261374,1287.452637,1270.203491,67.249458,1294.471069,1271.217285,32.617966,1302.755859,1219.351196,74.514572,1261.19751,1237.083008,20.394556,1245.168823,1227.391235,46.03717,1249.83667,1278.004028
156,0,3.730957,1292.1698,1268.084717,64.99736,1297.231201,1268.977783,30.611687,1306.440796,1217.019531,71.03717,1263.760864,1234.731567,16.817327,1250.227905,1225.307495,42.372555,1253.36377,1275.761841
157,0,1.084637,1297.367676,1265.833496,62.470303,1300.709473,1266.714233,28.521687,1310.670166,1214.730225,67.666122,1267.193848,1232.647827,13.107677,1255.44104,1223.203369,38.585815,1257.564697,1273.610107
158,0,-1.604109,1303.010254,1263.493774,59.866108,1304.740601,1264.416992,26.405489,1315.352905,1212.394653,63.981136,1271.183228,1230.449341,9.585185,1261.186768,1220.990356,34.792179,1262.29895,1271.313965
159,0,-4.158937,1308.95459,1261.214722,57.276527,1309.267578,1262.094727,24.284893,1320.417358,1210.139771,60.571472,1275.506592,1227.952759,6.153788,1267.159668,1218.737427,31.217569,1267.426758,1269.071045
